loctime,devicetime,Exptime,是否有效,是否滤波,x,y,亮度信息,row
1695040761236,5831,5796,0,1,0,0,0,0
1695040761236,5831,5796,1,0,11.6,73.1,72,67
1695040761236,5831,5796,1,0,12,68.1,90,65
1695040761236,5831,5796,1,0,12.2,63.4,102,62
1695040761236,5831,5796,1,0,12.4,59.3,126,60
1695040761236,5831,5796,1,0,11.9,52.5,124,55
1695040761236,5831,5796,1,0,12.4,50.6,231,54
1695040761236,5831,5796,1,0,13.1,50.2,225,54
1695040761236,5831,5796,1,0,13.3,47.7,219,51
1695040761236,5831,5796,1,0,13.4,45.2,221,49
1695040761236,5831,5796,1,0,13.5,43.2,224,47
1695040761236,5831,5796,1,0,13.7,41.4,231,44
1695040761236,5831,5796,1,0,13.8,39.7,226,42
1695040761236,5831,5796,1,0,14,38.2,227,40
1695040761236,5831,5796,1,0,14.1,36.8,228,37
1695040761236,5831,5796,1,0,14.2,35.5,229,35
1695040761236,5831,5796,1,0,14.3,34.3,229,33
1695040761236,5831,5796,1,0,14.5,33.2,228,31
1695040761236,5831,5796,1,0,14.5,32.1,227,28
1695040761236,5831,5796,1,0,14.7,31.2,226,26
1695040761236,5831,5796,1,0,14.8,30.3,229,24
1695040761236,5831,5796,1,0,14.9,29.5,226,21
1695040761236,5831,5796,1,0,15,28.7,227,19
1695040761236,5831,5796,1,0,15.1,27.9,229,17
1695040761236,5831,5796,1,0,15.3,27.2,230,14
1695040761236,5831,5796,1,0,15.3,26.5,229,12
1695040761236,5831,5796,1,0,15.4,25.9,230,10
1695040761236,5831,5796,0,1,0,0,0,0
1695040761236,5831,5796,0,1,0,0,0,0
1695040761236,5831,5796,0,1,0,0,0,0
1695040761236,5831,5796,0,1,0,0,0,0
1695040761236,5831,5796,0,1,0,0,0,0
1695040761236,5831,5796,0,1,0,0,0,0
1695040761236,5831,5796,0,1,0,0,0,0
1695040761236,5831,5796,0,1,0,0,0,0
1695040761236,5831,5796,0,1,0,0,0,0
1695040761236,5831,5796,0,1,0,0,0,0
1695040761236,5831,5796,0,1,0,0,0,0
1695040761236,5831,5796,0,1,0,0,0,0
1695040761236,5831,5796,0,1,0,0,0,0
1695040761236,5831,5796,0,1,0,0,0,0
1695040761236,5831,5796,0,1,0,0,0,0
1695040761236,5831,5796,0,1,0,0,0,0
1695040761236,5831,5796,0,1,0,0,0,0
1695040761236,5831,5796,0,1,0,0,0,0
1695040761236,5831,5796,0,1,0,0,0,0
1695040761236,5831,5796,0,1,0,0,0,0
1695040761236,5831,5796,0,1,0,0,0,0
1695040761236,5831,5796,0,1,0,0,0,0
1695040761236,5831,5796,0,1,0,0,0,0
1695040761236,5831,5796,0,1,0,0,0,0
1695040761236,5831,5796,0,1,0,0,0,0
1695040761236,5831,5796,0,1,0,0,0,0
1695040761236,5831,5796,0,1,0,0,0,0
1695040761236,5831,5796,0,1,0,0,0,0
1695040761236,5831,5796,0,1,0,0,0,0
1695040761236,5831,5796,0,1,0,0,0,0
1695040761236,5831,5796,0,1,0,0,0,0
1695040761236,5831,5796,0,1,0,0,0,0
1695040761236,5831,5796,0,1,0,0,0,0
1695040761236,5831,5796,0,1,0,0,0,0
1695040761236,5831,5796,0,1,0,0,0,0
1695040761236,5831,5796,0,1,0,0,0,0
1695040761236,5831,5796,0,1,0,0,0,0
1695040761236,5831,5796,0,1,0,0,0,0
1695040761236,5831,5796,0,1,0,0,0,0
1695040761236,5831,5796,0,1,0,0,0,0
1695040761236,5831,5796,0,1,0,0,0,0
1695040761236,5831,5796,0,1,0,0,0,0
1695040761236,5831,5796,0,1,0,0,0,0
1695040761236,5831,5796,0,1,0,0,0,0
1695040761236,5831,5796,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,24,89
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,1,0,-22,47.3,124,49
1695040761269,5864,5829,1,0,-20.6,45.9,229,48
1695040761269,5864,5829,1,0,-65.8,152.6,48,80
1695040761269,5864,5829,1,0,-63.6,153.8,56,80
1695040761269,5864,5829,1,0,-60.9,154,66,80
1695040761269,5864,5829,1,0,-58.2,153.8,69,80
1695040761269,5864,5829,1,0,-55.2,153,63,80
1695040761269,5864,5829,1,0,-52.8,153.8,61,80
1695040761269,5864,5829,1,0,-50,153.5,44,80
1695040761269,5864,5829,1,0,-47.3,153.4,32,80
1695040761269,5864,5829,1,0,-26.3,90.7,27,71
1695040761269,5864,5829,1,0,-23.4,85.8,44,70
1695040761269,5864,5829,1,0,-20.5,80.5,82,68
1695040761269,5864,5829,1,0,-14.9,62.6,181,61
1695040761269,5864,5829,1,0,-14.2,64.4,120,62
1695040761269,5864,5829,1,0,-13.1,64.8,98,62
1695040761269,5864,5829,0,1,0,0,31,81
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,1,0,-23,151.5,52,81
1695040761269,5864,5829,1,0,-20.8,154.3,62,81
1695040761269,5864,5829,1,0,-17.9,152.5,61,81
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,1,0,-13.2,160.4,32,81
1695040761269,5864,5829,1,0,-10,152.7,47,81
1695040761269,5864,5829,0,1,0,0,37,79
1695040761269,5864,5829,0,1,0,0,27,70
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,1,0,11.6,73.1,71,67
1695040761269,5864,5829,1,0,12,68.1,90,65
1695040761269,5864,5829,1,0,12.3,63.4,101,62
1695040761269,5864,5829,1,0,12.4,59.3,125,60
1695040761269,5864,5829,1,0,11.9,52.5,123,55
1695040761269,5864,5829,1,0,12.4,50.6,231,54
1695040761269,5864,5829,1,0,13.1,50.2,231,54
1695040761269,5864,5829,1,0,13.3,47.7,219,51
1695040761269,5864,5829,1,0,13.4,45.2,220,49
1695040761269,5864,5829,1,0,13.5,43.2,224,47
1695040761269,5864,5829,1,0,13.7,41.4,232,44
1695040761269,5864,5829,1,0,13.8,39.6,226,42
1695040761269,5864,5829,1,0,14,38.2,227,40
1695040761269,5864,5829,1,0,14.1,36.8,228,37
1695040761269,5864,5829,1,0,14.2,35.5,229,35
1695040761269,5864,5829,1,0,14.3,34.3,229,33
1695040761269,5864,5829,1,0,14.5,33.2,229,31
1695040761269,5864,5829,1,0,14.5,32.1,227,28
1695040761269,5864,5829,1,0,14.7,31.2,226,26
1695040761269,5864,5829,1,0,14.8,30.3,229,24
1695040761269,5864,5829,1,0,14.9,29.5,227,21
1695040761269,5864,5829,1,0,15,28.7,227,19
1695040761269,5864,5829,1,0,15.1,27.9,229,17
1695040761269,5864,5829,1,0,15.3,27.2,230,14
1695040761269,5864,5829,1,0,15.3,26.5,229,12
1695040761269,5864,5829,1,0,15.4,25.9,229,10
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761269,5864,5829,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,24,89
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,1,0,-22,47.3,123,49
1695040761302,5897,5862,1,0,-20.6,45.9,230,48
1695040761302,5897,5862,1,0,-65.7,152.4,48,80
1695040761302,5897,5862,1,0,-63.4,153.3,55,80
1695040761302,5897,5862,1,0,-60.8,153.6,66,80
1695040761302,5897,5862,1,0,-58.3,154,69,80
1695040761302,5897,5862,1,0,-55.2,152.9,64,80
1695040761302,5897,5862,1,0,-52.9,154.1,60,80
1695040761302,5897,5862,1,0,-49.8,153,44,80
1695040761302,5897,5862,1,0,-47.5,154.2,32,80
1695040761302,5897,5862,1,0,-26.3,90.4,27,71
1695040761302,5897,5862,1,0,-23.4,85.8,44,70
1695040761302,5897,5862,1,0,-20.5,80.5,83,68
1695040761302,5897,5862,1,0,-14.9,62.6,181,61
1695040761302,5897,5862,1,0,-14.2,64.4,120,62
1695040761302,5897,5862,1,0,-13.1,64.8,98,62
1695040761302,5897,5862,0,1,0,0,32,81
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,1,0,-23.1,152.3,52,81
1695040761302,5897,5862,1,0,-20.8,154.6,62,81
1695040761302,5897,5862,1,0,-17.9,153.2,61,81
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,1,0,-13.4,162.7,33,82
1695040761302,5897,5862,1,0,-10,153.2,47,81
1695040761302,5897,5862,0,1,0,0,37,79
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,1,0,11.6,73.1,72,67
1695040761302,5897,5862,1,0,12,68.1,90,65
1695040761302,5897,5862,1,0,12.3,63.5,102,62
1695040761302,5897,5862,1,0,12.4,59.3,125,60
1695040761302,5897,5862,1,0,11.9,52.5,123,55
1695040761302,5897,5862,1,0,12.4,50.6,231,54
1695040761302,5897,5862,1,0,13.1,50.1,231,54
1695040761302,5897,5862,1,0,13.3,47.7,219,51
1695040761302,5897,5862,1,0,13.4,45.2,221,49
1695040761302,5897,5862,1,0,13.5,43.2,224,47
1695040761302,5897,5862,1,0,13.7,41.4,231,44
1695040761302,5897,5862,1,0,13.8,39.7,226,42
1695040761302,5897,5862,1,0,14,38.2,227,40
1695040761302,5897,5862,1,0,14.1,36.8,229,37
1695040761302,5897,5862,1,0,14.2,35.5,229,35
1695040761302,5897,5862,1,0,14.3,34.3,229,33
1695040761302,5897,5862,1,0,14.5,33.2,229,31
1695040761302,5897,5862,1,0,14.5,32.1,227,28
1695040761302,5897,5862,1,0,14.7,31.2,227,26
1695040761302,5897,5862,1,0,14.8,30.3,229,24
1695040761302,5897,5862,1,0,14.9,29.5,227,21
1695040761302,5897,5862,1,0,15,28.7,227,19
1695040761302,5897,5862,1,0,15.1,27.9,229,17
1695040761302,5897,5862,1,0,15.3,27.2,231,14
1695040761302,5897,5862,1,0,15.3,26.5,229,12
1695040761302,5897,5862,1,0,15.4,25.9,229,10
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761302,5897,5862,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,24,88
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,1,0,-22,47.3,124,49
1695040761335,5931,5896,1,0,-20.6,45.9,230,48
1695040761335,5931,5896,1,0,-65.8,152.6,48,80
1695040761335,5931,5896,1,0,-63.1,152.8,55,80
1695040761335,5931,5896,1,0,-60.6,153.2,65,80
1695040761335,5931,5896,1,0,-58.3,154,68,80
1695040761335,5931,5896,1,0,-54.9,152.2,63,80
1695040761335,5931,5896,1,0,-52.7,153.6,60,80
1695040761335,5931,5896,1,0,-49.8,153,45,80
1695040761335,5931,5896,1,0,-47.3,153.6,32,80
1695040761335,5931,5896,1,0,-26.2,90.2,27,71
1695040761335,5931,5896,1,0,-23.4,85.7,44,70
1695040761335,5931,5896,1,0,-20.5,80.4,82,68
1695040761335,5931,5896,1,0,-14.9,62.6,181,61
1695040761335,5931,5896,1,0,-14.2,64.4,120,62
1695040761335,5931,5896,1,0,-13.2,64.9,98,62
1695040761335,5931,5896,0,1,0,0,31,81
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,1,0,-23,151.6,52,81
1695040761335,5931,5896,1,0,-20.8,154.4,62,81
1695040761335,5931,5896,1,0,-18,153.3,61,81
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,1,0,-13.3,161.3,32,82
1695040761335,5931,5896,1,0,-10,152.5,47,81
1695040761335,5931,5896,0,1,0,0,37,79
1695040761335,5931,5896,0,1,0,0,27,68
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,1,0,11.6,73.1,72,67
1695040761335,5931,5896,1,0,12,68.1,91,65
1695040761335,5931,5896,1,0,12.2,63.4,102,62
1695040761335,5931,5896,1,0,12.4,59.3,125,60
1695040761335,5931,5896,1,0,11.9,52.5,123,55
1695040761335,5931,5896,1,0,12.4,50.6,231,54
1695040761335,5931,5896,1,0,13.1,50.2,231,54
1695040761335,5931,5896,1,0,13.3,47.7,219,51
1695040761335,5931,5896,1,0,13.4,45.2,220,49
1695040761335,5931,5896,1,0,13.5,43.2,224,47
1695040761335,5931,5896,1,0,13.7,41.4,231,44
1695040761335,5931,5896,1,0,13.8,39.7,226,42
1695040761335,5931,5896,1,0,14,38.2,227,40
1695040761335,5931,5896,1,0,14.1,36.8,228,37
1695040761335,5931,5896,1,0,14.2,35.5,229,35
1695040761335,5931,5896,1,0,14.3,34.3,229,33
1695040761335,5931,5896,1,0,14.5,33.2,229,31
1695040761335,5931,5896,1,0,14.5,32.1,227,28
1695040761335,5931,5896,1,0,14.7,31.2,226,26
1695040761335,5931,5896,1,0,14.8,30.3,229,24
1695040761335,5931,5896,1,0,14.9,29.5,227,21
1695040761335,5931,5896,1,0,15,28.7,227,19
1695040761335,5931,5896,1,0,15.1,27.9,229,17
1695040761335,5931,5896,1,0,15.3,27.2,231,14
1695040761335,5931,5896,1,0,15.3,26.5,229,12
1695040761335,5931,5896,1,0,15.4,25.9,229,10
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761335,5931,5896,0,1,0,0,0,0
1695040761368,5964,5929,0,1,0,0,0,0
